packet_id,packet_timestamp,source_ip,destination_ip,protocol,packet_length,round
8817,2021-04-09 07:50:08.834689,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
8825,2021-04-09 07:50:13.893300,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
8993,2021-04-09 07:50:13.896314,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9003,2021-04-09 07:50:18.556730,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9100,2021-04-09 07:50:18.558538,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9200,2021-04-09 07:50:27.781385,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9332,2021-04-09 07:50:27.784465,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9392,2021-04-09 07:50:32.601502,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9454,2021-04-09 07:50:32.603271,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9456,2021-04-09 07:50:43.109644,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9520,2021-04-09 07:50:43.111277,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9540,2021-04-09 07:50:48.445373,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9701,2021-04-09 07:50:48.446628,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9760,2021-04-09 07:50:57.279282,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9766,2021-04-09 07:50:57.282542,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10033,2021-04-09 07:51:10.445533,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10129,2021-04-09 07:51:17.973830,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10252,2021-04-09 07:51:17.975583,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10267,2021-04-09 07:51:23.195616,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10291,2021-04-09 07:51:23.197185,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10372,2021-04-09 07:51:30.764538,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10399,2021-04-09 07:51:30.766141,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10589,2021-04-09 07:51:37.985126,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10602,2021-04-09 07:51:37.986728,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10637,2021-04-09 07:51:48.764603,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10671,2021-04-09 07:51:48.766209,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10826,2021-04-09 07:51:53.971870,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10977,2021-04-09 07:51:53.974901,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11015,2021-04-09 07:51:58.992616,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11035,2021-04-09 07:51:58.994149,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11119,2021-04-09 07:52:05.522944,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11181,2021-04-09 07:52:05.525873,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11209,2021-04-09 07:52:13.782363,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11288,2021-04-09 07:52:13.783917,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11334,2021-04-09 07:52:22.624407,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11435,2021-04-09 07:52:22.625994,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11443,2021-04-09 07:52:27.812807,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
30086,2021-04-09 07:58:24.401851,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11492,2021-04-09 07:52:27.815892,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11516,2021-04-09 07:52:33.809253,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11532,2021-04-09 07:52:33.812716,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11555,2021-04-09 07:52:39.154961,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11617,2021-04-09 07:52:39.156609,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11745,2021-04-09 07:52:45.094116,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11787,2021-04-09 07:52:45.095709,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11848,2021-04-09 07:52:55.713049,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11956,2021-04-09 07:52:55.714690,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11985,2021-04-09 07:53:04.018513,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12043,2021-04-09 07:53:04.021906,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12082,2021-04-09 07:53:14.952326,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12098,2021-04-09 07:53:14.953842,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12141,2021-04-09 07:53:22.894712,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12167,2021-04-09 07:53:22.896487,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12175,2021-04-09 07:53:27.557538,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12262,2021-04-09 07:53:27.559429,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12335,2021-04-09 07:53:32.243166,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12430,2021-04-09 07:53:32.244797,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12539,2021-04-09 07:53:37.992189,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12562,2021-04-09 07:53:37.993752,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12715,2021-04-09 07:53:45.396099,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12868,2021-04-09 07:53:45.399580,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12870,2021-04-09 07:54:03.809439,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12889,2021-04-09 07:54:03.810953,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12903,2021-04-09 07:54:09.871949,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13005,2021-04-09 07:54:09.873523,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13006,2021-04-09 07:54:16.872161,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13090,2021-04-09 07:54:16.873810,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13092,2021-04-09 07:54:21.764491,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13119,2021-04-09 07:54:21.766123,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13131,2021-04-09 07:54:28.596132,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13186,2021-04-09 07:54:28.599880,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13242,2021-04-09 07:54:39.597562,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13349,2021-04-09 07:54:39.601367,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13380,2021-04-09 07:54:45.132529,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13442,2021-04-09 07:54:45.134364,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13516,2021-04-09 07:54:55.086525,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13553,2021-04-09 07:54:55.088400,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13685,2021-04-09 07:55:01.173645,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13758,2021-04-09 07:55:01.175228,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
30129,2021-04-09 07:58:31.777481,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13868,2021-04-09 07:55:08.172699,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
13902,2021-04-09 07:55:08.174253,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
14080,2021-04-09 07:55:15.235733,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
14085,2021-04-09 07:55:15.238986,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
14094,2021-04-09 07:55:26.194097,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
14132,2021-04-09 07:55:26.195299,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27410,2021-04-09 07:55:30.481099,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27411,2021-04-09 07:55:41.476488,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27439,2021-04-09 07:55:41.478162,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27467,2021-04-09 07:55:47.265815,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27532,2021-04-09 07:55:47.267527,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27557,2021-04-09 07:55:53.402188,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27558,2021-04-09 07:55:53.403496,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27589,2021-04-09 07:55:59.505580,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27604,2021-04-09 07:55:59.507118,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27765,2021-04-09 07:56:10.113206,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27848,2021-04-09 07:56:10.116498,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27923,2021-04-09 07:56:19.137244,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27972,2021-04-09 07:56:19.140819,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28034,2021-04-09 07:56:24.176832,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28056,2021-04-09 07:56:24.181796,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28058,2021-04-09 07:56:29.194919,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28067,2021-04-09 07:56:29.196245,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28081,2021-04-09 07:56:35.344204,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28089,2021-04-09 07:56:35.345781,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28216,2021-04-09 07:56:42.519824,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28225,2021-04-09 07:56:42.521461,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28231,2021-04-09 07:56:47.911678,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28375,2021-04-09 07:56:47.914684,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28440,2021-04-09 07:56:56.011336,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28501,2021-04-09 07:56:56.014418,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28526,2021-04-09 07:57:01.517187,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28531,2021-04-09 07:57:08.997154,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28591,2021-04-09 07:57:09.000833,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28638,2021-04-09 07:57:15.793638,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28686,2021-04-09 07:57:15.795225,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28713,2021-04-09 07:57:21.237838,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41357,2021-04-09 08:01:00.811923,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28802,2021-04-09 07:57:21.241300,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28855,2021-04-09 07:57:25.330019,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
28986,2021-04-09 07:57:32.402985,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29073,2021-04-09 07:57:32.405852,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29136,2021-04-09 07:57:37.398764,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29162,2021-04-09 07:57:37.400328,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29188,2021-04-09 07:57:44.612494,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29190,2021-04-09 07:57:44.615561,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29204,2021-04-09 07:57:50.039900,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29215,2021-04-09 07:57:50.041565,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29389,2021-04-09 07:57:54.674053,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29394,2021-04-09 07:57:54.675580,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29440,2021-04-09 07:57:59.913094,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29450,2021-04-09 07:57:59.914711,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29494,2021-04-09 07:58:08.039177,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29653,2021-04-09 07:58:08.040736,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29852,2021-04-09 07:58:13.961670,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29861,2021-04-09 07:58:13.964474,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
29991,2021-04-09 07:58:24.399007,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
30179,2021-04-09 07:58:31.781340,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
30221,2021-04-09 07:58:37.413905,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
30229,2021-04-09 07:58:37.415587,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39213,2021-04-09 07:58:44.013627,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39214,2021-04-09 07:58:44.015207,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39225,2021-04-09 07:58:53.015212,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39301,2021-04-09 07:58:53.016397,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39378,2021-04-09 07:58:58.443045,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39425,2021-04-09 07:58:58.444704,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39450,2021-04-09 07:59:04.152106,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39598,2021-04-09 07:59:04.153711,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39606,2021-04-09 07:59:12.993390,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39615,2021-04-09 07:59:12.994730,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39738,2021-04-09 07:59:18.576233,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39760,2021-04-09 07:59:18.577582,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39885,2021-04-09 07:59:24.901840,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
39943,2021-04-09 07:59:24.903669,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40039,2021-04-09 07:59:30.837836,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40128,2021-04-09 07:59:30.839712,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40192,2021-04-09 07:59:38.471084,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40226,2021-04-09 07:59:43.777845,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40244,2021-04-09 07:59:43.781184,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40287,2021-04-09 07:59:52.621101,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40294,2021-04-09 07:59:52.622638,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40303,2021-04-09 08:00:10.757715,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40327,2021-04-09 08:00:10.759577,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40366,2021-04-09 08:00:18.542165,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40490,2021-04-09 08:00:18.543704,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40562,2021-04-09 08:00:24.837457,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40625,2021-04-09 08:00:24.839309,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40770,2021-04-09 08:00:29.476060,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40894,2021-04-09 08:00:29.477726,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40928,2021-04-09 08:00:35.971289,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41017,2021-04-09 08:00:35.974147,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41024,2021-04-09 08:00:40.054246,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41042,2021-04-09 08:00:47.316937,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41083,2021-04-09 08:00:47.320390,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41168,2021-04-09 08:00:53.971682,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41298,2021-04-09 08:00:53.974794,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41561,2021-04-09 08:01:07.709592,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41575,2021-04-09 08:01:07.711193,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41586,2021-04-09 08:01:16.092493,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41598,2021-04-09 08:01:16.094071,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41713,2021-04-09 08:01:21.897874,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
41780,2021-04-09 08:01:21.899722,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
42019,2021-04-09 08:01:27.309588,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
42154,2021-04-09 08:01:27.312675,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
42227,2021-04-09 08:01:44.174378,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
42232,2021-04-09 08:01:44.175946,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
42279,2021-04-09 08:01:51.764644,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
42344,2021-04-09 08:01:51.766246,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
42416,2021-04-09 08:01:56.997793,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
42456,2021-04-09 08:01:56.999667,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48719,2021-04-09 08:02:11.891952,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48720,2021-04-09 08:02:11.893324,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48888,2021-04-09 08:02:23.076700,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48906,2021-04-09 08:02:23.078724,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49034,2021-04-09 08:02:27.764276,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49207,2021-04-09 08:02:27.765850,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49304,2021-04-09 08:02:34.804934,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49321,2021-04-09 08:02:34.808146,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49393,2021-04-09 08:02:40.892075,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49426,2021-04-09 08:02:40.893681,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49498,2021-04-09 08:02:49.872085,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49516,2021-04-09 08:02:49.873650,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49538,2021-04-09 08:02:56.191737,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49573,2021-04-09 08:02:56.196299,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49589,2021-04-09 08:03:01.781166,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49633,2021-04-09 08:03:01.782623,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49677,2021-04-09 08:03:08.771654,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49713,2021-04-09 08:03:08.773412,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49915,2021-04-09 08:03:14.218678,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49919,2021-04-09 08:03:14.221785,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49920,2021-04-09 08:03:19.064553,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
50005,2021-04-09 08:03:19.066119,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
50040,2021-04-09 08:03:29.008086,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
50160,2021-04-09 08:03:39.621302,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
50183,2021-04-09 08:03:39.624416,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
50312,2021-04-09 08:03:57.376120,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
50482,2021-04-09 08:03:57.377852,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
50502,2021-04-09 08:04:02.771906,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
50625,2021-04-09 08:04:02.773472,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
50837,2021-04-09 08:04:09.466198,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
50866,2021-04-09 08:04:09.467946,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
50896,2021-04-09 08:04:15.374891,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
51011,2021-04-09 08:04:15.377832,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
51107,2021-04-09 08:04:34.456027,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
51231,2021-04-09 08:04:34.457623,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
51315,2021-04-09 08:04:41.341840,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
51322,2021-04-09 08:04:41.344967,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
51451,2021-04-09 08:04:53.356128,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
51620,2021-04-09 08:04:53.357794,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
51634,2021-04-09 08:05:02.192682,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
51641,2021-04-09 08:05:02.195729,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
51724,2021-04-09 08:05:08.342032,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
51781,2021-04-09 08:05:08.343562,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
51927,2021-04-09 08:05:16.395079,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
52066,2021-04-09 08:05:16.396688,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
52079,2021-04-09 08:05:22.891038,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
52090,2021-04-09 08:05:22.892541,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
52150,2021-04-09 08:05:28.274828,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
52306,2021-04-09 08:05:28.276591,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
52372,2021-04-09 08:05:36.807022,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
52481,2021-04-09 08:05:36.810333,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
52484,2021-04-09 08:05:47.355888,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
52582,2021-04-09 08:05:47.357471,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
52583,2021-04-09 08:05:52.600848,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
52635,2021-04-09 08:05:52.605377,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
52811,2021-04-09 08:05:57.465867,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27625,2021-04-09 08:05:57.469333,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27626,2021-04-09 08:06:02.972404,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27654,2021-04-09 08:06:07.871558,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
27678,2021-04-09 08:06:07.873130,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
