packet_id,packet_timestamp,source_ip,destination_ip,protocol,packet_length,round
9733,2021-01-22 05:17:54.144934,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9751,2021-01-22 05:18:00.312066,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9876,2021-01-22 05:18:00.315159,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9884,2021-01-22 05:18:06.955929,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9895,2021-01-22 05:18:06.959256,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9901,2021-01-22 05:18:16.870428,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9957,2021-01-22 05:18:16.872278,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9997,2021-01-22 05:18:21.891205,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10111,2021-01-22 05:18:21.894258,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10190,2021-01-22 05:18:27.518479,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10269,2021-01-22 05:18:27.521933,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10306,2021-01-22 05:18:32.511204,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10416,2021-01-22 05:18:32.512798,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10504,2021-01-22 05:18:37.368161,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10526,2021-01-22 05:18:37.369767,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10580,2021-01-22 05:18:42.057130,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10724,2021-01-22 05:18:42.059080,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10774,2021-01-22 05:18:48.912656,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
19855,2021-01-22 05:23:43.575967,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10786,2021-01-22 05:18:48.915786,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10804,2021-01-22 05:18:57.888450,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10897,2021-01-22 05:18:57.890020,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
10960,2021-01-22 05:19:05.832317,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11080,2021-01-22 05:19:05.835712,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11159,2021-01-22 05:19:13.415283,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11228,2021-01-22 05:19:13.417996,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11346,2021-01-22 05:19:19.671869,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11443,2021-01-22 05:19:19.673606,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11477,2021-01-22 05:19:32.111282,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11489,2021-01-22 05:19:32.112936,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11491,2021-01-22 05:19:38.545163,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11561,2021-01-22 05:19:38.546624,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11672,2021-01-22 05:19:45.591540,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11717,2021-01-22 05:19:45.594588,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11721,2021-01-22 05:19:55.870744,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11813,2021-01-22 05:19:55.872623,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11821,2021-01-22 05:20:02.123559,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11832,2021-01-22 05:20:02.125129,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11879,2021-01-22 05:20:09.164872,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
11983,2021-01-22 05:20:09.167916,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12011,2021-01-22 05:20:21.097601,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
12018,2021-01-22 05:20:21.098943,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17825,2021-01-22 05:21:29.135890,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17845,2021-01-22 05:21:33.320432,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17884,2021-01-22 05:21:40.278019,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17936,2021-01-22 05:21:40.281625,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18078,2021-01-22 05:21:48.163849,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18155,2021-01-22 05:21:48.165479,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18159,2021-01-22 05:22:00.056384,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18172,2021-01-22 05:22:00.057954,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18286,2021-01-22 05:22:06.397309,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18296,2021-01-22 05:22:06.398845,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18413,2021-01-22 05:22:12.659712,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18447,2021-01-22 05:22:12.662355,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18453,2021-01-22 05:22:17.691377,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18519,2021-01-22 05:22:17.694372,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18600,2021-01-22 05:22:23.269486,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18682,2021-01-22 05:22:23.273010,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18735,2021-01-22 05:22:26.781850,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
47423,2021-01-22 05:25:18.053319,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
47432,2021-01-22 05:25:18.054912,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
47502,2021-01-22 05:25:23.433292,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
47535,2021-01-22 05:25:23.434773,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
47618,2021-01-22 05:25:29.186932,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
47647,2021-01-22 05:25:29.188297,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
47701,2021-01-22 05:25:34.791125,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
47800,2021-01-22 05:25:34.794245,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
47894,2021-01-22 05:25:42.911576,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
47911,2021-01-22 05:25:42.912922,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
47969,2021-01-22 05:25:48.266716,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48043,2021-01-22 05:25:48.268279,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48044,2021-01-22 05:25:57.682334,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48065,2021-01-22 05:25:57.684054,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48088,2021-01-22 05:26:04.463409,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48141,2021-01-22 05:26:04.464997,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48151,2021-01-22 05:26:10.609653,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48196,2021-01-22 05:26:10.613139,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48413,2021-01-22 05:26:16.009832,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48519,2021-01-22 05:26:22.695247,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48524,2021-01-22 05:26:22.698382,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48632,2021-01-22 05:26:28.277846,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48655,2021-01-22 05:26:28.279590,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48845,2021-01-22 05:26:33.066114,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48948,2021-01-22 05:26:37.943675,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
48952,2021-01-22 05:26:37.945259,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49138,2021-01-22 05:26:43.528673,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49199,2021-01-22 05:26:43.530011,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49340,2021-01-22 05:26:48.781095,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49405,2021-01-22 05:26:48.785055,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49433,2021-01-22 05:26:55.815166,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49475,2021-01-22 05:26:55.818499,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49481,2021-01-22 05:27:01.347256,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49486,2021-01-22 05:27:01.348991,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49584,2021-01-22 05:27:08.207188,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49789,2021-01-22 05:27:08.210169,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49824,2021-01-22 05:27:13.794089,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49891,2021-01-22 05:27:13.797179,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49902,2021-01-22 05:27:21.188512,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
575,2021-01-22 05:28:50.480839,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
744,2021-01-22 05:28:55.487078,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
872,2021-01-22 05:28:55.488606,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
932,2021-01-22 05:29:03.433001,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
949,2021-01-22 05:29:03.434357,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
1138,2021-01-22 05:29:08.270085,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
1199,2021-01-22 05:29:08.271850,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
1223,2021-01-22 05:29:14.268065,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
1269,2021-01-22 05:29:14.269715,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
1301,2021-01-22 05:29:22.308715,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
1394,2021-01-22 05:29:22.310201,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
1401,2021-01-22 05:29:28.991780,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
1457,2021-01-22 05:29:28.994944,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
1499,2021-01-22 05:29:35.456765,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
1546,2021-01-22 05:29:35.458092,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
1578,2021-01-22 05:29:41.807870,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
1733,2021-01-22 05:29:41.809432,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
6221,2021-01-22 05:30:43.342365,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
6359,2021-01-22 05:30:51.099305,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
6518,2021-01-22 05:30:51.100930,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
6690,2021-01-22 05:30:56.250251,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
6728,2021-01-22 05:30:56.252239,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
6762,2021-01-22 05:31:03.703617,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
6776,2021-01-22 05:31:03.705104,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
6840,2021-01-22 05:31:09.387278,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
6920,2021-01-22 05:31:09.388834,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
7008,2021-01-22 05:31:16.254175,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
7056,2021-01-22 05:31:16.257191,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
7060,2021-01-22 05:31:25.069026,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
7148,2021-01-22 05:31:25.072228,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
7205,2021-01-22 05:31:35.508641,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
7392,2021-01-22 05:31:35.511857,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
7577,2021-01-22 05:31:42.914899,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
7709,2021-01-22 05:31:42.916544,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
7759,2021-01-22 05:31:48.444049,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
7951,2021-01-22 05:31:48.445618,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
8046,2021-01-22 05:31:54.404495,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
8230,2021-01-22 05:31:54.407827,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
8232,2021-01-22 05:31:59.246878,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
8334,2021-01-22 05:31:59.248428,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
8425,2021-01-22 05:32:04.695780,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9294,2021-01-22 05:33:35.363556,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9304,2021-01-22 05:33:35.365553,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9405,2021-01-22 05:33:43.696151,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
9496,2021-01-22 05:33:43.699548,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40442,2021-01-22 05:33:50.867445,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40443,2021-01-22 05:33:50.869005,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40487,2021-01-22 05:33:59.850220,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40529,2021-01-22 05:33:59.852525,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40565,2021-01-22 05:34:06.911639,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40639,2021-01-22 05:34:06.913153,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40642,2021-01-22 05:34:19.307242,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40674,2021-01-22 05:34:19.308811,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40684,2021-01-22 05:34:27.127051,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40722,2021-01-22 05:34:27.128571,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40723,2021-01-22 05:34:35.533656,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40779,2021-01-22 05:34:35.535235,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40799,2021-01-22 05:34:43.816161,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40812,2021-01-22 05:34:43.817734,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40822,2021-01-22 05:34:50.807943,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
40839,2021-01-22 05:34:50.809534,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
42788,2021-01-22 05:37:00.963942,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
42835,2021-01-22 05:37:00.965450,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
42991,2021-01-22 05:37:07.278424,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
42997,2021-01-22 05:37:07.280023,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
43086,2021-01-22 05:37:13.163970,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
43102,2021-01-22 05:37:13.165295,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
43153,2021-01-22 05:37:21.103702,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
15065,2021-01-22 05:37:21.105173,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
15066,2021-01-22 05:37:24.831920,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
15163,2021-01-22 05:37:29.781911,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
15268,2021-01-22 05:37:29.783505,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
15271,2021-01-22 05:37:38.407770,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
15326,2021-01-22 05:37:38.409447,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
15344,2021-01-22 05:37:43.587884,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
15381,2021-01-22 05:37:43.589397,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
15408,2021-01-22 05:37:52.046407,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
15454,2021-01-22 05:37:52.047755,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
15593,2021-01-22 05:38:01.070336,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
15667,2021-01-22 05:38:01.073882,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17009,2021-01-22 05:39:25.675488,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17051,2021-01-22 05:39:35.233003,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17065,2021-01-22 05:39:35.234571,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17157,2021-01-22 05:39:39.080360,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17300,2021-01-22 05:39:44.551296,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17303,2021-01-22 05:39:44.553502,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17340,2021-01-22 05:39:55.188388,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17475,2021-01-22 05:39:55.192143,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17664,2021-01-22 05:40:05.268254,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17731,2021-01-22 05:40:05.269459,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17816,2021-01-22 05:40:10.283895,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17863,2021-01-22 05:40:10.285252,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17908,2021-01-22 05:40:16.095113,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
17913,2021-01-22 05:40:16.098461,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18078,2021-01-22 05:40:21.201623,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18090,2021-01-22 05:40:26.160518,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
18170,2021-01-22 05:40:26.162498,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
49719,2021-01-22 06:21:46.577951,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
44702,2021-01-22 05:42:42.604642,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
44712,2021-01-22 05:42:42.607882,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
44729,2021-01-22 05:42:54.114911,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
44805,2021-01-22 05:42:54.118112,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
44854,2021-01-22 05:43:06.375470,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
44860,2021-01-22 05:43:06.377027,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
44888,2021-01-22 05:43:20.794073,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
44896,2021-01-22 05:43:20.795800,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
45012,2021-01-22 05:43:37.667979,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
45047,2021-01-22 05:43:37.670116,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
45231,2021-01-22 05:43:44.631188,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
45252,2021-01-22 05:44:06.503994,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
45333,2021-01-22 05:44:06.507029,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
45338,2021-01-22 05:44:17.463747,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
45832,2021-01-22 05:45:32.915869,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
46009,2021-01-22 05:45:32.918941,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
46142,2021-01-22 05:45:39.638391,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
46215,2021-01-22 05:45:52.497216,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
46275,2021-01-22 05:45:52.498843,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
46344,2021-01-22 05:46:06.225753,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
46441,2021-01-22 05:46:16.252892,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
46497,2021-01-22 05:46:16.254463,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
59125,2021-01-22 05:47:49.471171,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
59132,2021-01-22 05:48:00.474248,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
59216,2021-01-22 05:48:00.477431,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
59227,2021-01-22 05:48:11.133573,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
59358,2021-01-22 05:48:11.135131,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
59396,2021-01-22 05:48:23.713868,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
59404,2021-01-22 05:48:23.716933,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
59562,2021-01-22 05:48:36.102774,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
59722,2021-01-22 05:48:36.104197,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
59895,2021-01-22 05:48:46.014524,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
60059,2021-01-22 05:48:46.017648,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
60079,2021-01-22 05:48:58.253589,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
60220,2021-01-22 05:48:58.256486,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
60271,2021-01-22 05:49:12.295721,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
60318,2021-01-22 05:49:12.297430,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
61693,2021-01-22 05:51:05.594512,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
61792,2021-01-22 05:51:16.486356,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
61809,2021-01-22 05:51:32.004205,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
61864,2021-01-22 05:51:48.576354,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
61865,2021-01-22 05:52:02.063944,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
61945,2021-01-22 05:52:20.073605,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
62095,2021-01-22 05:52:35.112638,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
62103,2021-01-22 05:53:10.827772,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
62263,2021-01-22 05:53:22.528620,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
62277,2021-01-22 05:53:34.228220,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
62285,2021-01-22 05:53:47.934420,192.168.121.1,192.168.110.1,DATA_RAW,1306,1
