node,x,y,time,state,distance,speed,acc
0,0.006705479841815616,0.020562942259453806,0.0,4,0.0,0.0,0.0
0,0.011153602919936275,0.022348727304204515,390.3731068007037,3,4793.206,12.279,0.031
0,0.011153602919936275,0.022348727304204515,839.3385944567781,3,0.0,0.0,-0.027
0,0.004609350316223162,0.019441415147793732,1300.7976147480513,4,7160.985,15.518,0.034
0,0.004609350316223162,0.019441415147793732,1469.6308177840986,4,0.0,0.0,-0.092
0,0.010227374357544993,0.022226811230628942,1726.1223967906699,3,6270.616,24.448,0.095
0,0.010227374357544993,0.022226811230628942,2123.1617531209413,3,0.0,0.0,-0.062
0,0.015109758041074587,0.023935792203057096,2390.6777735555293,2,5172.841,19.337,0.072
0,0.015109758041074587,0.023935792203057096,2873.563072996527,2,0.0,0.0,-0.04
0,0.015483886077338136,0.02403271712809785,2894.7052225556545,1,386.479,18.28,0.865
0,0.015483886077338136,0.02403271712809785,3247.515305660381,1,0.0,0.0,-0.052
0,0.014855902141606876,0.023543981127959728,3294.692303890028,2,795.755,16.867,0.358
0,0.014855902141606876,0.023543981127959728,3649.6625204345182,2,0.0,0.0,-0.048
0,0.015013411592434267,0.023533607717778997,3659.045576127384,2,157.851,16.823,1.793
0,0.015013411592434267,0.023533607717778997,3981.948361072559,2,0.0,0.0,-0.052
0,0.005629605460203552,0.020621265976251364,4797.943116448166,4,9825.353,12.041,0.015
0,0.005629605460203552,0.020621265976251364,5292.878394316875,4,0.0,0.0,-0.024
0,0.010187775303975306,0.021703680129057518,5579.9458014525435,3,4684.926,16.32,0.057
0,0.010187775303975306,0.021703680129057518,5631.686950120959,3,0.0,0.0,-0.315
0,0.004858222005282522,0.020413052641248416,6131.847718945805,4,5483.599,10.964,0.022
0,0.004858222005282522,0.020413052641248416,6201.060809975737,4,0.0,0.0,-0.158
0,0.005265934306562901,0.01980822463579432,6236.413028173949,4,729.415,20.633,0.584
0,0.005265934306562901,0.01980822463579432,6325.856736762959,4,0.0,0.0,-0.231
0,0.01580662868664448,0.023825307031145344,7453.546193826056,1,11280.212,10.003,0.009
0,0.01580662868664448,0.023825307031145344,7756.461545488272,1,0.0,0.0,-0.033
0,0.009689422028491951,0.02145396806400268,8122.053632736469,3,6560.752,17.946,0.049
0,0.009689422028491951,0.02145396806400268,8630.370417775033,3,0.0,0.0,-0.035
0,0.004937558886209306,0.01987796288365463,8919.339423922022,4,5006.395,17.325,0.06
0,0.004937558886209306,0.01987796288365463,9254.35416210712,4,0.0,0.0,-0.052
0,0.014355580222618783,0.024086087110990428,9602.590041382427,2,10315.398,29.622,0.085
0,0.014355580222618783,0.024086087110990428,9867.89283879417,2,0.0,0.0,-0.112
0,0.010338471768800915,0.022545524257094916,10200.0,3,4302.382,12.955,0.039
1,0.0,0.02,0,Base,,,
1,1.0000000000000001e-07,0.0200001,10200.0,Base,,,
