node,x,y,time,state,distance,speed,acc
0,1502.8891172448346,2454.6925071388073,0.0,5,0.0,0.0,0.0
0,1408.6908469718728,2488.2586489722407,10.0,5,100.0,10.0,1.0
0,1308.9600654839094,2480.9257625146397,20.0,5,100.0,10.0,0.0
0,1217.1261724567153,2488.5402070115383,30.0,5,92.149,9.215,-0.079
0,1129.9128068644766,2490.914187974791,40.0,5,87.246,8.725,-0.049
0,1037.9924590239984,2478.548052722221,50.0,5,92.748,9.275,0.055
0,952.6562676506276,2447.296991481111,60.0,5,90.878,9.088,-0.019
0,865.5105709401904,2425.3421364691194,70.0,5,89.869,8.987,-0.01
0,785.0916529190007,2398.680775134097,80.0,5,84.723,8.472,-0.052
0,714.4759177859312,2348.682539574061,90.0,5,86.524,8.652,0.018
0,693.8231120548523,2265.645556951513,100.0,5,85.567,8.557,-0.009
0,643.0549580242258,2197.628027107042,110.0,5,84.875,8.488,-0.007
0,627.049884839851,2120.078160305581,120.0,5,79.184,7.918,-0.057
0,617.2162691857358,2044.3156511863933,130.0,5,76.398,7.64,-0.028
0,619.5491755132713,1965.500262205102,140.0,5,78.85,7.885,0.025
0,619.6198391785264,1884.7322602854824,150.0,5,80.768,8.077,0.019
0,605.6159642920586,1807.4776537347745,160.0,5,78.514,7.851,-0.023
0,589.0537424724231,1736.4285923026468,170.0,5,72.954,7.295,-0.056
0,578.814384381908,1664.7366859402662,180.0,5,72.419,7.242,-0.005
0,555.0354774343944,1593.7275052949835,190.0,5,74.885,7.489,0.025
0,517.0241801803666,1522.6660746535235,200.0,5,80.589,8.059,0.057
0,489.0267312768512,1442.429833461345,210.0,5,84.981,8.498,0.044
0,441.96009355283996,1375.5955475455169,220.0,5,81.744,8.174,-0.032
0,372.12829791585534,1350.2738810820151,230.0,5,74.281,7.428,-0.075
0,341.1003307639564,1286.2763758230753,240.0,5,71.123,7.112,-0.032
0,309.80606399976915,1214.8702031895396,250.0,5,77.963,7.796,0.068
0,358.7915664283572,1147.319653607652,260.0,5,83.443,8.344,0.055
0,423.05654266675697,1099.272457058404,270.0,5,80.24,8.024,-0.032
0,486.7820304069305,1045.6344949598013,280.0,5,83.294,8.329,0.031
0,575.0907354303691,1062.8289696566112,290.0,5,89.967,8.997,0.067
0,642.7671473605933,1011.8359469863884,300.0,5,84.737,8.474,-0.052
0,696.5569977220603,944.8808364837033,310.0,5,85.886,8.589,0.012
0,769.1980467313501,904.8902939612536,320.0,5,82.921,8.292,-0.03
0,832.406093815452,851.7088052814424,330.0,5,82.605,8.261,-0.003
0,912.334940790294,826.9778210655428,340.0,5,83.667,8.367,0.011
0,999.3246880293796,805.6736891599799,350.0,5,89.56,8.956,0.059
0,1075.0183576406343,758.0978803868355,360.0,5,89.404,8.94,-0.002
0,1143.1117077069287,693.6753508287044,370.0,5,93.739,9.374,0.043
0,1184.6554453076176,612.5809257249392,380.0,5,91.116,9.112,-0.026
0,1204.443450981421,521.2505404509202,390.0,5,93.449,9.345,0.023
0,1234.1666154664342,436.3860585021707,400.0,5,89.919,8.992,-0.035
0,1248.49201814018,347.81612819312124,410.0,5,89.721,8.972,-0.002
0,1290.7037502725345,266.02303463400585,420.0,5,92.043,9.204,0.023
0,1345.1931760877976,198.4398697274808,430.0,5,86.813,8.681,-0.052
0,1394.2267689986481,132.49634998365684,440.0,5,82.176,8.218,-0.046
0,1483.012540393809,110.25231332729807,450.0,5,91.53,9.153,0.094
0,1537.6566804165325,30.129602622306443,460.0,5,96.983,9.698,0.054
0,1554.4013284324772,123.95866718747824,470.0,5,95.311,9.531,-0.017
0,1595.6897378753945,205.0951629806213,480.0,5,91.038,9.104,-0.043
0,1640.2210251153394,269.6203973296708,490.0,5,78.4,7.84,-0.126
0,1711.8522339707831,303.00593473154254,500.0,5,79.029,7.903,0.006
0,1787.4886415105718,329.7892620951044,510.0,5,80.238,8.024,0.012
0,1861.553658700708,340.45659543894664,520.0,5,74.829,7.483,-0.054
0,1936.2657376449163,326.3363599111276,530.0,5,76.035,7.603,0.012
