node,time,x,y
0,0.0,7000.0,20786.922896605538
0,3.8235038377606543,7000.0,20723.068434072396
0,24.452051265159753,7000.0,20723.068434072396
0,36.455147110038524,7000.0,20523.068434072396
0,42.09103926092939,7000.0,20523.068434072396
0,54.05420485234936,7000.0,20323.068434072396
0,78.5642937466273,7000.0,20323.068434072396
0,90.60994544807363,7000.0,20123.068434072396
0,97.97262029938338,7000.0,20000.0
0,102.57511735718981,6923.068434072394,20000.0
0,119.93084261097647,6923.068434072394,20000.0
0,131.95320401355457,6723.068434072394,20000.0
0,150.13979390868008,6723.068434072394,20000.0
0,161.99578419973295,6523.068434072394,20000.0
0,187.31865088812992,6523.068434072394,20000.0
0,199.3393755833249,6323.068434072394,20000.0
0,211.3364943279921,6123.068434072394,20000.0
0,219.77625098715362,6123.068434072394,20000.0
0,231.7817836702161,5923.068434072394,20000.0
0,243.6734894842748,5723.068434072394,20000.0
0,255.72362741722827,5523.068434072394,20000.0
0,259.12469800875897,5523.068434072394,20000.0
0,270.96604389976073,5323.068434072394,20000.0
0,282.9166681294355,5123.068434072394,20000.0
0,290.29054273531983,5000.0,20000.0
0,294.90004089510603,5000.0,19923.068434072393
0,306.98257485999875,5000.0,19723.068434072393
0,318.9671350424687,5000.0,19523.068434072393
0,330.89369957502277,5000.0,19323.068434072393
0,340.3634390116713,5000.0,19166.666666666668
0,343.0032039543212,5043.598232594273,19166.666666666668
0,355.04590269385426,5243.598232594273,19166.666666666668
0,360.2317732102065,5243.598232594273,19166.666666666668
0,372.14932205372224,5443.598232594273,19166.666666666668
0,391.3914738040503,5443.598232594273,19166.666666666668
0,403.385986088917,5643.598232594273,19166.666666666668
0,415.3512098969013,5843.598232594273,19166.666666666668
0,444.49358243065944,5843.598232594273,19166.666666666668
0,453.80430764848006,6000.0,19166.666666666668
0,456.3997461169911,6000.0,19123.068434072396
0,468.3934439329878,6000.0,18923.068434072396
0,491.95296316262284,6000.0,18923.068434072396
0,503.9646532161314,6000.0,18723.068434072396
0,515.8541946733194,6000.0,18523.068434072396
0,520.8306950108172,6000.0,18523.068434072396
0,532.0502730516255,6000.0,18333.333333333336
0,532.6572658425775,5989.735100739061,18333.333333333336
0,544.5409594452904,5789.735100739061,18333.333333333336
0,556.5707357086758,5589.735100739061,18333.333333333336
0,568.4015080607141,5389.735100739061,18333.333333333336
0,593.7227840254209,5389.735100739061,18333.333333333336
0,605.5487693765381,5189.735100739061,18333.333333333336
0,616.8618027530147,5000.0,18333.333333333336
0,617.4738515910676,5000.0,18343.598232594275
0,619.6138357089112,5000.0,18343.598232594275
0,631.5108904247363,5000.0,18543.598232594275
0,643.4115029437789,5000.0,18743.598232594275
0,655.2892951603762,5000.0,18943.598232594275
0,667.2552142042086,5000.0,19143.598232594275
0,692.2126818321276,5000.0,19143.598232594275
0,704.2594719468516,5000.0,19343.598232594275
0,716.2545871247521,5000.0,19543.598232594275
0,720.0269718568843,5000.0,19543.598232594275
0,732.0175194535886,5000.0,19743.598232594275
0,752.4496887475852,5000.0,19743.598232594275
0,764.2973026309664,5000.0,19943.598232594275
0,767.1682817462033,5000.0,19943.598232594275
0,770.5495091817747,5000.0,20000.0
0,779.15807423355,5143.598232594273,20000.0
0,788.4750579476313,5143.598232594273,20000.0
0,800.4375250114199,5343.598232594273,20000.0
0,825.9028138968297,5343.598232594273,20000.0
0,837.9189571533861,5543.598232594273,20000.0
0,849.991213904038,5743.598232594273,20000.0
0,861.9797618492839,5943.598232594273,20000.0
0,890.7908699102918,5943.598232594273,20000.0
0,894.1637388147501,6000.0,20000.0
0,902.7510231451924,6000.0,19856.40176740573
0,914.7347421009599,6000.0,19656.40176740573
0,918.3389154160523,6000.0,19656.40176740573
0,930.3549078664464,6000.0,19456.40176740573
0,936.5610476602951,6000.0,19456.40176740573
0,948.521955468128,6000.0,19256.40176740573
0,960.6103281256783,6000.0,19056.40176740573
0,972.6943807747502,6000.0,18856.40176740573
0,997.0431433467766,6000.0,18856.40176740573
0,1008.8321539956596,6000.0,18656.40176740573
0,1016.3460028491081,6000.0,18656.40176740573
0,1028.2439673867384,6000.0,18456.40176740573
0,1030.0791605967352,6000.0,18456.40176740573
0,1042.0657487240796,6000.0,18256.40176740573
0,1070.3484261375215,6000.0,18256.40176740573
0,1082.2808303131014,6000.0,18056.40176740573
0,1093.999138709899,6000.0,18056.40176740573
0,1105.9826190644653,6000.0,17856.40176740573
0,1130.197061495076,6000.0,17856.40176740573
0,1142.2315339668303,6000.0,17656.40176740573
0,1154.2435220657017,6000.0,17456.40176740573
0,1170.5958560272138,6000.0,17456.40176740573
0,1182.576449285115,6000.0,17256.40176740573
0,1184.8959310811124,6000.0,17256.40176740573
0,1196.8835555754877,6000.0,17056.40176740573
0,1201.9524208438133,6000.0,17056.40176740573
0,1214.0686899679695,6000.0,16856.40176740573
0,1226.0924185983204,6000.0,16656.40176740573
0,1238.0350966206397,6000.0,16456.40176740573
0,1267.7455050913532,6000.0,16456.40176740573
0,1279.7538786484465,6000.0,16256.401767405729
0,1300.7950608168821,6000.0,16256.401767405729
0,1312.7739514887799,6000.0,16056.401767405729
0,1318.1917107308454,6000.0,16056.401767405729
0,1330.1749162975702,6000.0,15856.401767405729
0,1357.6907598311127,6000.0,15856.401767405729
0,1369.733697474373,6000.0,15656.401767405729
0,1380.6564464340245,6000.0,15656.401767405729
0,1392.616627741132,6000.0,15456.401767405729
0,1404.6667318076006,6000.0,15256.401767405729
0,1416.755407392062,6000.0,15056.401767405729
0,1420.1342729603239,6000.0,15000.0
0,1428.7368247258692,5856.401767405727,15000.0
0,1440.6417738218279,5656.401767405727,15000.0
0,1452.6487827227738,5456.401767405727,15000.0
0,1464.6150875037374,5256.401767405727,15000.0
0,1492.0942231882327,5256.401767405727,15000.0
0,1504.1088087837707,5056.401767405727,15000.0
0,1525.399899885546,5056.401767405727,15000.0
0,1528.7627823065632,5000.0,15000.0
0,1537.3246411683003,5000.0,14856.401767405727
0,1549.3390951948668,5000.0,14656.401767405727
0,1568.2206027909006,5000.0,14656.401767405727
0,1580.145937234949,5000.0,14456.401767405727
0,1592.2328034763486,5000.0,14256.401767405727
0,1597.5632526285244,5000.0,14166.666666666668
0,1604.113213947333,5110.264899260939,14166.666666666668
0,1609.3912822277598,5110.264899260939,14166.666666666668
0,1621.3778207352752,5310.264899260939,14166.666666666668
0,1646.7403851276795,5310.264899260939,14166.666666666668
0,1658.6652953422454,5510.264899260939,14166.666666666668
0,1670.687024794046,5710.264899260939,14166.666666666668
0,1690.6760630616745,5710.264899260939,14166.666666666668
0,1702.6058033034724,5910.264899260939,14166.666666666668
0,1714.4932452947896,6110.264899260939,14166.666666666668
0,1732.1268125452343,6110.264899260939,14166.666666666668
0,1744.0787237576533,6310.264899260939,14166.666666666668
0,1770.677480491765,6310.264899260939,14166.666666666668
0,1782.612687608147,6510.264899260939,14166.666666666668
0,1794.5579237524234,6710.264899260939,14166.666666666668
0,1806.6130774654694,6910.264899260939,14166.666666666668
