node,time,x,y
0,0.0,44.84285579578808,82.38212718624479
0,5.0,68.37213065245946,82.96037139865064
0,10.0,91.70484266704939,77.49906736573614
0,15.0,115.48000311366032,76.62054706558848
0,20.0,139.12129693621333,68.49101901066938
0,25.0,115.37378813297154,63.97968742250127
0,30.0,91.7342251627244,68.14417831399288
0,35.0,67.64164685679883,61.469774177828754
0,40.0,49.99872186416237,46.300085106400005
0,45.0,34.21538543292007,27.490947062958774
0,50.0,33.32945194649703,2.5066495571725795
0,55.0,44.52425365523348,24.860092573899813
0,60.0,60.02581641810356,44.473902808242336
0,65.0,82.51636306658149,52.304499222279986
0,70.0,104.40644698342025,64.38026943016972
0,75.0,125.83920983208196,63.70811028492204
0,80.0,113.34210444934943,51.88182549217166
0,85.0,106.36109078983954,38.70226307002547
0,90.0,100.21345860713372,28.945367733029798
0,95.0,95.59013942543825,19.812474619013685
0,100.0,83.92280303446351,13.206305835514568
0,105.0,85.15748803443235,30.21131374619661
0,110.0,85.00695191202436,49.13515123093322
0,115.0,91.25727296371042,65.34977380678488
0,120.0,92.03875503336154,81.39780616689583
0,125.0,99.58078465441875,95.35035364322235
0,130.0,107.91851330655452,103.92782082776631
0,135.0,111.42902411760723,111.37318103060598
0,140.0,118.00021519550462,115.10149721365731
0,145.0,128.9237751585861,115.94197823627292
0,150.0,117.04723016072718,114.7117697015736
0,155.0,104.71389928805479,108.83271287733172
0,160.0,88.88638684999174,102.16332849164216
0,165.0,71.52685601851545,100.05667422444171
0,170.0,57.54251774777762,89.62910758505058
0,175.0,39.65877466446463,80.58038383275523
0,180.0,22.007420900494125,85.9632332875575
0,185.0,4.5636971893245715,96.16421555819271
0,190.0,25.25106740104916,93.22714631224093
0,195.0,40.27860310986402,80.02521645791882
0,200.0,61.60127873418668,74.56990564929373
0,205.0,83.46007976206116,76.23898117833788
0,210.0,105.58523268091189,81.30139271254474
0,215.0,124.36283812610792,83.41677394853762
0,220.0,110.23019118407264,84.23608504095863
0,225.0,94.0471808145581,83.24788249992325
0,230.0,83.84861942088956,72.04945419195886
0,235.0,70.75500369601434,62.78168595141837
0,240.0,64.86764038185467,43.402015111663204
0,245.0,60.71168143631286,25.41578883913782
0,250.0,54.686483706362424,8.931585936484524
0,255.0,70.82035995445064,19.759240564553675
0,260.0,88.7422250681681,29.23419287875857
0,265.0,104.15672696697803,46.06025061576288
0,270.0,111.19690888785665,64.67937388253098
0,275.0,107.46758412191579,80.02709867513873
0,280.0,113.63063405748507,89.44482993743104
0,285.0,117.33309924132884,101.92714428944412
0,290.0,114.80652339939,118.07646664463871
0,295.0,110.20450881669059,135.43787057130814
0,300.0,105.15663971239417,117.93899563582185
0,305.0,100.94314283514395,98.38213173062483
0,310.0,100.76207878730627,80.09409906334935
0,315.0,104.52021386401093,65.5260403662226
0,320.0,97.83126160642811,53.95342818651922
0,325.0,98.44294380200233,38.31032072139229
0,330.0,105.0067500621366,19.130001794301663
0,335.0,106.04498852678081,42.413834925545956
0,340.0,102.43225679253246,65.55050669289923
0,345.0,91.33822530156175,87.9541328564771
