node,time,x,y
0,0.0,362.05297985218823,3600.0
0,40.0,562.0529798521882,3600.0
0,79.86034402327869,762.0529798521882,3600.0
0,117.99088834674787,962.0529798521882,3600.0
0,159.12285468108288,1162.0529798521882,3600.0
0,188.7700288205328,1333.3333333333333,3600.0
0,193.74115565593874,1333.3333333333333,3571.280353481145
0,196.01915762443457,1333.3333333333333,3571.280353481145
0,225.3526940936572,1333.3333333333333,3400.0
0,230.27123134222,1362.0529798521882,3400.0
0,266.0114675703917,1562.0529798521882,3400.0
0,271.46434540223265,1562.0529798521882,3400.0
0,294.568421200097,1666.6666666666665,3400.0
0,315.6346189130727,1666.6666666666665,3304.6136868144786
0,360.04881585818896,1666.6666666666665,3104.6136868144786
0,403.7504825793833,1666.6666666666665,2904.6136868144786
0,427.3038389843237,1666.6666666666665,2800.0
0,448.77968883747053,1571.2803534811449,2800.0
0,454.13234230191847,1571.2803534811449,2800.0
0,492.64493661733917,1371.2803534811449,2800.0
0,495.67046418118963,1371.2803534811449,2800.0
0,529.7975785009123,1171.2803534811449,2800.0
0,564.9052532887944,1000.0,2800.0
0,570.7919763689046,1000.0,2828.719646518855
0,578.323148529219,1000.0,2828.719646518855
0,614.6713208157009,1000.0,3000.0
1,0.0,1666.6666666666665,4383.994683139993
1,40.0,1666.6666666666665,4183.994683139993
1,75.96905964741237,1666.6666666666665,4000.0
1,79.09793373762348,1650.6613498066595,4000.0
1,116.75360915238517,1450.6613498066595,4000.0
1,126.06100762421073,1450.6613498066595,4000.0
1,149.08948229111348,1333.3333333333333,4000.0
1,165.31586824335045,1333.3333333333333,3917.3280164733264
1,187.3406588306802,1333.3333333333333,3800.0
1,202.85982619875824,1416.005316860007,3800.0
1,208.34379621026346,1416.005316860007,3800.0
1,242.61102431700007,1616.005316860007,3800.0
1,296.21186846966293,1816.005316860007,3800.0
1,299.89358997301264,1816.005316860007,3800.0
1,336.5734759566246,2000.0,3800.0
1,339.76418335934864,2000.0,3816.005316860007
1,381.60846498892545,2000.0,4016.005316860007
1,416.57450776177336,2000.0,4200.0
1,419.6161314889883,2016.005316860007,4200.0
1,458.38220951612084,2216.005316860007,4200.0
1,480.5207770505072,2333.333333333333,4200.0
1,496.12011423799845,2333.333333333333,4282.671983526674
1,524.115703340655,2333.333333333333,4400.0
1,543.842030868237,2250.661349806659,4400.0
1,584.5214143039368,2050.661349806659,4400.0
1,594.4239854007857,2000.0,4400.0
1,623.6146131019963,2000.0,4549.33865019334
1,630.7554040153775,2000.0,4549.33865019334
