node,time,x,y
0,1090.0,782.2981049208416,1516.8549517497468
0,1100.0,877.6212333241093,1506.169178708714
0,1110.0,969.8186156320629,1540.6910964054484
0,1120.0,1034.5018814501404,1616.954292792093
0,1130.0,1100.6472116788034,1686.9032979546796
0,1140.0,1170.8085302691115,1758.1591003406556
0,1150.0,1206.0144967133708,1851.7568563325901
0,1160.0,1249.808586762327,1941.6572327321576
0,1170.0,1348.0991356312097,1960.068316433389
0,1180.0,1445.183165633829,1936.0956003075405
0,1190.0,1540.9946983210584,1939.522911277281
0,1200.0,1631.4031231012414,1959.6622906275772
0,1210.0,1707.262038201919,2000.7981088077606
0,1220.0,1785.2141539221843,2056.217302068813
0,1230.0,1879.9785254158808,2058.4673311346064
0,1240.0,1974.2425851591495,2053.649901179468
0,1250.0,2040.590051971643,2128.4697758623693
0,1260.0,2089.391348505146,2205.592847890279
0,1270.0,2165.7523341593233,2254.5947056181585
0,1280.0,2240.708532113186,2299.815455978978
0,1290.0,2331.175788564268,2327.2546204086952
0,1300.0,2411.2953209432535,2364.2590270684987
0,1310.0,2484.882819373311,2418.9377028007702
0,1320.0,2553.0456503549476,2469.810495251534
0,1330.0,2614.217888618561,2525.6826190827633
0,1340.0,2701.9016622064382,2524.3858325309916
0,1350.0,2788.899078063847,2515.9556345822325
0,1360.0,2869.534138272779,2504.621932139013
0,1370.0,2953.4470367194676,2497.9230021280705
0,1380.0,3037.2898779064935,2506.137325174474
0,1390.0,3122.88035238607,2499.618305400361
0,1400.0,3209.59502490683,2505.0788199829467
0,1410.0,3293.470681836787,2495.2020470244124
0,1420.0,3368.51242057688,2482.411306366621
0,1430.0,3439.2377481280064,2508.7649660853485
0,1440.0,3508.412014366591,2496.663456218827
0,1450.0,3445.3251168009856,2484.0608542807136
0,1460.0,3385.9706066088725,2466.095995110997
0,1470.0,3333.860418374709,2430.0309658298033
0,1480.0,3266.5577966253786,2430.9331240654715
0,1490.0,3241.1850020208785,2490.5118690696145
0,1500.0,3207.574504292837,2547.738432486341
0,1510.0,3145.3072544497572,2581.4050471776495
0,1520.0,3098.8131532962543,2628.563104810876
0,1530.0,3049.008573541596,2673.603566580486
0,1540.0,3000.0048630853084,2718.8987828615354
0,1550.0,2943.1365592007824,2746.142182111628
0,1560.0,2887.605602732725,2781.4249375425943
0,1570.0,2841.5210892849877,2833.2405200291605
0,1580.0,2832.5592389547683,2902.085230315857
0,1590.0,2806.483497029526,2966.930637819496
0,1600.0,2817.946930142074,3039.2766827349806
0,1610.0,2858.2157254356302,3098.7067327753925
0,1620.0,2903.621295592579,3144.377073803849
0,1630.0,2958.6688592118103,3177.812002378848
0,1640.0,3018.250376150925,3218.253209626431
0,1650.0,3094.928809052876,3213.407157148307
0,1660.0,3174.054036065282,3214.323767349623
0,1670.0,3253.9493871344894,3185.0918423988064
0,1680.0,3338.936469518136,3151.2767894000317
0,1690.0,3430.3866013644497,3155.4526771265228
0,1700.0,3523.1107843553336,3128.3742115346954
0,1710.0,3431.890595527359,3136.4702969162495
0,1720.0,3340.9069406461335,3161.3866127556344
0,1730.0,3262.1190821713744,3201.8348433011984
0,1740.0,3169.0934095743073,3188.501675847223
0,1750.0,3074.4367874811687,3194.3467484546354
0,1760.0,2981.6672495172857,3231.6805511804178
0,1770.0,2945.6003355714492,3323.8733154212255
0,1780.0,2924.2904814054523,3414.5736693249764
0,1790.0,2866.452509925669,3496.150437188773
0,1800.0,2870.2464312716593,3399.1745421640576
1,0.0,1502.8891172448343,2454.6925071388073
1,10.0,1408.690846971873,2488.2586489722403
1,20.0,1308.9600654839094,2480.9257625146397
1,30.0,1217.1261724567153,2488.5402070115383
1,40.0,1129.9128068644764,2490.9141879747904
1,50.0,1037.9924590239984,2478.5480527222207
1,60.0,952.6562676506276,2447.296991481111
1,70.0,865.5105709401905,2425.3421364691194
1,80.0,785.0916529190008,2398.6807751340975
1,90.0,714.4759177859312,2348.682539574061
1,100.0,693.8231120548522,2265.6455569515133
1,110.0,643.0549580242257,2197.628027107042
1,120.0,627.049884839851,2120.0781603055816
1,130.0,617.2162691857358,2044.3156511863938
1,140.0,619.5491755132713,1965.500262205102
1,150.0,619.6198391785264,1884.7322602854824
1,160.0,605.6159642920586,1807.4776537347745
1,170.0,589.0537424724231,1736.4285923026468
1,180.0,578.814384381908,1664.7366859402662
1,190.0,555.0354774343944,1593.7275052949835
1,200.0,517.0241801803666,1522.6660746535235
1,210.0,489.02673127685114,1442.429833461345
1,220.0,441.96009355283996,1375.595547545517
1,230.0,372.1282979158553,1350.2738810820151
1,240.0,341.1003307639564,1286.2763758230753
1,250.0,309.8060639997691,1214.8702031895396
1,260.0,358.79156642835727,1147.319653607652
1,270.0,423.05654266675697,1099.2724570584041
1,280.0,486.78203040693063,1045.6344949598013
1,290.0,575.0907354303691,1062.8289696566112
1,300.0,642.7671473605932,1011.8359469863885
1,310.0,696.5569977220603,944.8808364837033
1,320.0,769.1980467313501,904.8902939612536
1,330.0,832.406093815452,851.7088052814424
1,340.0,912.3349407902939,826.9778210655427
1,350.0,999.3246880293796,805.6736891599799
1,360.0,1075.0183576406343,758.0978803868355
1,370.0,1143.1117077069289,693.6753508287044
1,380.0,1184.6554453076174,612.5809257249392
1,390.0,1204.443450981421,521.2505404509202
1,400.0,1234.1666154664342,436.3860585021707
1,410.0,1248.49201814018,347.81612819312124
1,420.0,1290.7037502725343,266.02303463400585
1,430.0,1345.1931760877978,198.4398697274808
1,440.0,1394.2267689986481,132.49634998365684
1,450.0,1483.0125403938093,110.25231332729808
1,460.0,1537.6566804165323,30.129602622306436
1,470.0,1554.4013284324772,123.95866718747824
1,480.0,1595.6897378753943,205.09516298062135
1,490.0,1640.2210251153392,269.6203973296708
1,500.0,1711.852233970783,303.00593473154254
1,510.0,1787.4886415105718,329.78926209510433
1,520.0,1861.5536587007082,340.4565954389466
1,530.0,1936.2657376449163,326.3363599111276
1,540.0,2013.369848394023,331.11367521561914
1,550.0,2091.8161797241105,353.0639776713068
1,560.0,2169.38416749452,355.6350426653629
1,570.0,2242.6269427925845,363.9198205211933
1,580.0,2303.65415082018,412.59579585299537
1,590.0,2344.4839166407646,469.9540903108239
1,600.0,2384.7554299355274,526.2074498248041
1,610.0,2391.1387715123224,594.3609983583591
1,620.0,2387.891828565662,661.0099709080484
1,630.0,2367.3027147421203,721.137647998629
1,640.0,2384.1066214089687,782.9578447491095
1,650.0,2364.774535463384,850.1905459619896
1,660.0,2313.104500348593,894.5591339033463
1,670.0,2242.7646903340524,920.8419868153076
1,680.0,2160.350790427785,930.6303986317613
1,690.0,2077.2707156476404,914.5887211049966
1,700.0,2006.7093293585035,869.5873123717346
1,710.0,1948.7890476536156,817.0308754420084
1,720.0,1878.9407803777026,780.2250684117458
1,730.0,1818.3438842154467,716.4013647593073
1,740.0,1769.2681991332324,648.8054119861027
1,750.0,1761.9754989969267,564.4057964701238
1,760.0,1790.2650464566118,475.88414751257005
1,770.0,1764.174034178393,379.9432072733623
1,780.0,1681.9383967291155,323.04593200194876
1,790.0,1637.210969395813,233.60624705089282
1,800.0,1561.1062333915295,168.73661503622586
1,810.0,1470.8409363544904,125.69969889653139
1,820.0,1377.211053755322,107.62899113747557
1,830.0,1283.7142192398312,118.63292803899259
1,840.0,1193.3208221108716,113.9468576949424
1,850.0,1119.0629747694395,177.8463677274683
1,860.0,1049.018612144102,236.51223571748875
1,870.0,987.6295115512372,301.7534085611776
1,880.0,982.822717882699,393.2010936059785
1,890.0,916.0617580141728,457.25697658896564
1,900.0,832.8636254769116,508.701659246107
1,910.0,772.5006915787607,577.3539207255058
1,920.0,688.1266848699227,601.9415557474967
1,930.0,614.7635762536316,646.510045997749
1,940.0,563.1105451091679,691.189477501728
1,950.0,505.07368065400016,709.4197177058421
1,960.0,448.56158160157406,751.002819344825
1,970.0,393.1212007979523,795.8611682482142
1,980.0,334.7947884441025,847.7239978632879
1,990.0,295.24911907620003,920.5874023153206
1,1000.0,269.7857782647864,1002.576870619253
1,1010.0,268.40504535061206,1094.1043950779888
1,1020.0,280.9198410632702,1193.318204037581
1,1030.0,315.5840505752007,1287.117951259591
1,1040.0,370.7538004359234,1369.2902301494646
1,1050.0,435.82850953057465,1440.9964682671282
1,1060.0,521.2521430755806,1468.0486087420866
1,1070.0,604.671410769122,1488.0415727106913
1,1080.0,687.7552601994719,1520.6116637790208
1,1090.0,782.2981049208416,1516.8549517497468
1,1100.0,877.6212333241093,1506.169178708714
1,1110.0,969.8186156320629,1540.6910964054484
1,1120.0,1034.5018814501404,1616.954292792093
1,1130.0,1100.6472116788034,1686.9032979546796
1,1140.0,1170.8085302691115,1758.1591003406556
1,1150.0,1206.0144967133708,1851.7568563325901
1,1160.0,1249.808586762327,1941.6572327321576
1,1170.0,1348.0991356312097,1960.068316433389
1,1180.0,1445.183165633829,1936.0956003075405
1,1190.0,1540.9946983210584,1939.522911277281
1,1200.0,1631.4031231012414,1959.6622906275772
1,1210.0,1707.262038201919,2000.7981088077606
1,1220.0,1785.2141539221843,2056.217302068813
1,1230.0,1879.9785254158808,2058.4673311346064
1,1240.0,1974.2425851591495,2053.649901179468
1,1250.0,2040.590051971643,2128.4697758623693
1,1260.0,2089.391348505146,2205.592847890279
1,1270.0,2165.7523341593233,2254.5947056181585
1,1280.0,2240.708532113186,2299.815455978978
1,1290.0,2331.175788564268,2327.2546204086952
1,1300.0,2411.2953209432535,2364.2590270684987
1,1310.0,2484.882819373311,2418.9377028007702
1,1320.0,2553.0456503549476,2469.810495251534
1,1330.0,2614.217888618561,2525.6826190827633
1,1340.0,2701.9016622064382,2524.3858325309916
1,1350.0,2788.899078063847,2515.9556345822325
1,1360.0,2869.534138272779,2504.621932139013
1,1370.0,2953.4470367194676,2497.9230021280705
1,1380.0,3037.2898779064935,2506.137325174474
1,1390.0,3122.88035238607,2499.618305400361
1,1400.0,3209.59502490683,2505.0788199829467
1,1410.0,3293.470681836787,2495.2020470244124
1,1420.0,3368.51242057688,2482.411306366621
1,1430.0,3439.2377481280064,2508.7649660853485
1,1440.0,3508.412014366591,2496.663456218827
1,1450.0,3445.3251168009856,2484.0608542807136
1,1460.0,3385.9706066088725,2466.095995110997
1,1470.0,3333.860418374709,2430.0309658298033
1,1480.0,3266.5577966253786,2430.9331240654715
1,1490.0,3241.1850020208785,2490.5118690696145
1,1500.0,3207.574504292837,2547.738432486341
1,1510.0,3145.3072544497572,2581.4050471776495
1,1520.0,3098.8131532962543,2628.563104810876
1,1530.0,3049.008573541596,2673.603566580486
1,1540.0,3000.0048630853084,2718.8987828615354
1,1550.0,2943.1365592007824,2746.142182111628
1,1560.0,2887.605602732725,2781.4249375425943
1,1570.0,2841.5210892849877,2833.2405200291605
1,1580.0,2832.5592389547683,2902.085230315857
1,1590.0,2806.483497029526,2966.930637819496
1,1600.0,2817.946930142074,3039.2766827349806
1,1610.0,2858.2157254356302,3098.7067327753925
1,1620.0,2903.621295592579,3144.377073803849
1,1630.0,2958.6688592118103,3177.812002378848
1,1640.0,3018.250376150925,3218.253209626431
1,1650.0,3094.928809052876,3213.407157148307
1,1660.0,3174.054036065282,3214.323767349623
1,1670.0,3253.9493871344894,3185.0918423988064
1,1680.0,3338.936469518136,3151.2767894000317
1,1690.0,3430.3866013644497,3155.4526771265228
1,1700.0,3523.1107843553336,3128.3742115346954
1,1710.0,3431.890595527359,3136.4702969162495
1,1720.0,3340.9069406461335,3161.3866127556344
1,1730.0,3262.1190821713744,3201.8348433011984
1,1740.0,3169.0934095743073,3188.501675847223
1,1750.0,3074.4367874811687,3194.3467484546354
1,1760.0,2981.6672495172857,3231.6805511804178
1,1770.0,2945.6003355714492,3323.8733154212255
1,1780.0,2924.2904814054523,3414.5736693249764
1,1790.0,2866.452509925669,3496.150437188773
1,1800.0,2870.2464312716593,3399.1745421640576
